index,dsp time,sfn,Adjustment value
24424,11290.367054732,942,-26
24425,11290.372090792,947,-26
24426,11290.382045113,957,-27
24427,11290.387074897,962,-27
24428,11290.397068312,972,-25
24429,11290.407079115,982,-26
24430,11290.427086316,1002,-26
24431,11290.447097376,1022,-26
24432,11290.452077674,1027,-27
24433,11290.467170833,1042,-28
24434,11290.472048405,1047,-29
24435,11290.482121862,1057,-30
24436,11290.497084413,1072,-30
24437,11290.507120524,1082,-31
24438,11290.512086213,1087,-32
24439,11290.527085596,1102,-33
24440,11290.542084362,1117,-34
24441,11290.547088528,1122,-34
24442,11290.557087294,1132,-34
24443,11290.562030555,1137,-35
24444,11290.567111676,1142,-35
24445,11290.587071810,1162,-36
24446,11290.597060030,1172,-34
24447,11290.607096193,1182,-35
24448,11290.617114146,1192,-36
24449,11290.627105195,1202,-37
24450,11290.637079732,1212,-38
24451,11290.642075925,1217,-36
24452,11290.667075154,1242,-37
24453,11290.687086419,1262,-38
24454,11290.697096862,1272,-36
24455,11290.707107047,1282,-37
24456,11290.712051851,1287,-38
24457,11290.722084876,1297,-39
24458,11290.732075771,1307,-40
24459,11290.762094290,1337,-41
24460,11290.787113940,1362,-41
24461,11290.797080041,1372,-39
24462,11290.807061008,1382,-40
24463,11290.817142746,1392,-41
24464,11290.827081584,1402,-42
24465,11290.832072273,1407,-42
24466,11290.842061831,1417,-43
24467,11290.872111934,1447,-43
24468,11290.877090072,1452,-44
24469,11290.882064146,1457,-45
24470,11290.887084104,1462,-45
24471,11290.892060802,1467,-43
24472,11290.897090432,1472,-43
24473,11290.902055195,1477,-44
24474,11290.907193621,1482,-44
24475,11290.912026337,1487,-44
24476,11290.917033436,1492,-44
24477,11290.922025257,1497,-45
24478,11290.927104886,1502,-45
24479,11290.932083487,1507,-46
24480,11290.937086111,1512,-47
24481,11290.942093724,1517,-45
24482,11290.947118106,1522,-45
24483,11290.952035956,1527,-46
24484,11290.957083436,1532,-47
24485,11290.962080812,1537,-48
24486,11290.967071090,1542,-48
24487,11290.972094290,1547,-49
24488,11290.977155864,1552,-51
24489,11290.982098713,1557,-53
24490,11290.987075823,1562,-53
24491,11290.992068261,1567,-50
24492,11290.997076491,1572,-50
24493,11291.002064403,1577,-50
24494,11291.041891872,1617,-50
24495,11291.052081944,1627,-50
24496,11291.081896399,1657,-50
24497,11291.087072890,1662,-50
24498,11291.097086676,1672,-47
24499,11291.107124897,1682,-47
24500,11291.117080452,1692,-47
24501,11291.121932510,1697,-44
24502,11291.132103703,1707,-44
24503,11291.161897376,1737,-44
24504,11291.201930195,1777,-44
24505,11291.212091512,1787,-44
24506,11291.222066923,1797,-41
24507,11291.232040534,1807,-41
24508,11291.242091049,1817,-41
24509,11291.281905555,1857,-41
24510,11291.292076234,1867,-41
24511,11291.321897325,1897,-41
24512,11291.332136213,1907,-41
24513,11291.342063837,1917,-38
24514,11291.352088940,1927,-38
24515,11291.362092849,1937,-38
24516,11291.402054629,1977,-35
24517,11291.407093775,1982,-35
24518,11291.422073302,1997,-36
24519,11291.427114866,2002,-36
24520,11291.432082150,2007,-37
24521,11291.442113014,2017,-38
24522,11291.447090895,2022,-38
24523,11291.462074228,2037,-39
24524,11291.472098971,2047,-40
24525,11291.482078652,2057,-41
24526,11291.492093569,2067,-41
24527,11291.502116615,2077,-42
24528,11291.507094907,2082,-42
24529,11291.512094341,2087,-40
24530,11291.522082767,2097,-41
24531,11291.532091975,2107,-42
24532,11291.542084927,2117,-43
24533,11291.552049074,2127,-43
24534,11291.562075308,2137,-44
24535,11291.567118004,2142,-44
24536,11291.577101028,2152,-45
24537,11291.582055195,2157,-45
24538,11291.592069753,2167,-46
24539,11291.602100205,2177,-47
24540,11291.612059773,2187,-47
24541,11291.617091923,2192,-48
24542,11291.637081893,2212,-49
24543,11291.647086008,2222,-49
24544,11291.657066049,2232,-50
24545,11291.662120113,2237,-48
24546,11291.672055144,2247,-48
24547,11291.677079218,2252,-49
24548,11291.687100360,2262,-51
24549,11291.692132870,2267,-52
24550,11291.702118878,2277,-53
24551,11291.722065637,2297,-53
24552,11291.732039248,2307,-53
24553,11291.772079886,2347,-53
24554,11291.777044187,2352,-50
24555,11291.782045216,2357,-50
24556,11291.787064248,2362,-50
24557,11291.792065432,2367,-50
24558,11291.797065637,2372,-50
24559,11291.802090946,2377,-50
24560,11291.807099176,2382,-51
24561,11291.812108127,2387,-48
24562,11291.817079012,2392,-49
24563,11291.822061213,2397,-50
24564,11291.827073713,2402,-50
24565,11291.832098353,2407,-51
24566,11291.837120524,2412,-51
24567,11291.842064094,2417,-51
24568,11291.847080349,2422,-51
24569,11291.852092283,2427,-51
24570,11291.881904012,2457,-51
24571,11291.921920267,2497,-51
24572,11291.932053189,2507,-51
24573,11291.937176697,2512,-51
24574,11291.947064043,2522,-48
24575,11291.957143827,2532,-48
24576,11291.961909104,2537,-48
24577,11291.967085802,2542,-48
24578,11292.001912654,2577,-45
24579,11292.012072582,2587,-45
24580,11292.041904012,2617,-45
24581,11292.062030967,2637,-45
24582,11292.072059104,2647,-42
24583,11292.082068004,2657,-42
24584,11292.092070524,2667,-42
24585,11292.121886471,2697,-42
24586,11292.161915174,2737,-42
24587,11292.172091203,2747,-42
24588,11292.182145833,2757,-42
24589,11292.192021244,2767,-39
24590,11292.202043261,2777,-39
24591,11292.212036676,2787,-39
24592,11292.241887448,2817,-36
24593,11292.252070216,2827,-36
24594,11292.281947170,2857,-36
24595,11292.307059773,2882,-36
24596,11292.317102109,2892,-33
24597,11292.321927469,2897,-33
24598,11292.362098868,2937,-33
24599,11292.382085905,2957,-30
24600,11292.387043312,2962,-30
24601,11292.397002829,2972,-30
24602,11292.407103395,2982,-30
24603,11292.417071039,2992,-27
24604,11292.422061008,2997,-28
24605,11292.432081995,3007,-28
24606,11292.442090380,3017,-29
24607,11292.462068312,3037,-29
24608,11292.467066306,3042,-29
24609,11292.472133487,3047,-29
24610,11292.477071244,3052,-30
24611,11292.487095781,3062,-31
24612,11292.497105041,3072,-32
24613,11292.502093158,3077,-33
24614,11292.512077469,3087,-33
24615,11292.522104063,3097,-33
24616,11292.527147633,3102,-33
24617,11292.537072325,3112,-34
24618,11292.547127263,3122,-35
24619,11292.552110648,3127,-35
24620,11292.567116769,3142,-36
24621,11292.572070576,3147,-37
24622,11292.582093055,3157,-38
24623,11292.587070010,3162,-38
24624,11292.592066358,3167,-39
24625,11292.602042952,3177,-40
24626,11292.617074434,3192,-41
24627,11292.622110802,3197,-42
24628,11292.632046193,3207,-42
24629,11292.637100257,3212,-43
24630,11292.647121502,3222,-44
24631,11292.652098148,3227,-45
24632,11292.662075411,3237,-46
24633,11292.672065997,3247,-46
24634,11292.712035699,3287,-47
24635,11292.722094135,3297,-47
24636,11292.742131121,3317,-47
24637,11292.747071810,3322,-47
24638,11292.757017746,3332,-47
24639,11292.767068209,3342,-47
24640,11292.772094907,3347,-45
24641,11292.777110802,3352,-46
24642,11292.782121965,3357,-47
24643,11292.787081327,3362,-47
24644,11292.792104989,3367,-48
24645,11292.797071450,3372,-49
24646,11292.802087397,3377,-49
24647,11292.807125051,3382,-50
24648,11292.812065277,3387,-51
24649,11292.817075977,3392,-52
24650,11292.822074794,3397,-50
24651,11292.827098508,3402,-50
24652,11292.832079166,3407,-51
24653,11292.837096707,3412,-52
24654,11292.842060339,3417,-53
24655,11292.847073148,3422,-53
24656,11292.852082253,3427,-54
24657,11292.857059465,3432,-55
24658,11292.862113323,3437,-56
24659,11292.867110133,3442,-57
24660,11292.872069804,3447,-55
24661,11292.877099845,3452,-56
24662,11292.882115072,3457,-56
24663,11292.887127777,3462,-56
24664,11292.892105812,3467,-57
24665,11292.897107870,3472,-58
24666,11292.902061625,3477,-59
24667,11292.907077932,3482,-60
24668,11292.912076337,3487,-61
24669,11292.917076028,3492,-62
24670,11292.922070576,3497,-60
24671,11292.927118518,3502,-60
24672,11292.932033744,3507,-60
24673,11292.942102314,3517,-61
24674,11292.961895781,3537,-61
24675,11292.972069135,3547,-61
24676,11293.001904423,3577,-61
24677,11293.027048045,3602,-61
24678,11293.037050874,3612,-58
24679,11293.041904886,3617,-58
24680,11293.047071296,3622,-58
24681,11293.052011368,3627,-58
24682,11293.057025977,3632,-58
24683,11293.081902983,3657,-55
24684,11293.121914711,3697,-55
24685,11293.132071296,3707,-55
24686,11293.152086316,3727,-55
24687,11293.162035185,3737,-52
24688,11293.167081481,3742,-52
24689,11293.172044290,3747,-52
24690,11293.177087911,3752,-52
24691,11293.182104475,3757,-52
24692,11293.187136419,3762,-52
24693,11293.201900000,3777,-49
24694,11293.212088271,3787,-49
24695,11293.241918930,3817,-49
24696,11293.277100771,3852,-49
24697,11293.281898251,3857,-46
24698,11293.287070627,3862,-46
24699,11293.292016409,3867,-46
24700,11293.297051903,3872,-46
24701,11293.307062602,3882,-46
24702,11293.321886111,3897,-46
24703,11293.361931121,3937,-46
24704,11293.372110493,3947,-46
24705,11293.397114506,3972,-46
24706,11293.401925668,3977,-43
24707,11293.407106841,3982,-43
24708,11293.417059465,3992,-43
24709,11293.427079372,4002,-40
24710,11293.441888991,4017,-40
24711,11293.452047376,4027,-40
24712,11293.481901851,4057,-40
24713,11293.522071862,4097,-40
24714,11293.532087602,4107,-37
24715,11293.542113271,4117,-37
24716,11293.552090792,4127,-37
24717,11293.561909310,4137,-37
24718,11293.601909002,4177,-37
24719,11293.612058899,4187,-37
24720,11293.641909362,4217,-37
24721,11293.681900720,4257,-37
24722,11293.692078960,4267,-37
24723,11293.721927417,4297,-37
24724,11293.742069032,4317,-37
24725,11293.752044701,4327,-34
24726,11293.762050771,4337,-34
24727,11293.772054886,4347,-34
24728,11293.801900154,4377,-34
24729,11293.841917232,4417,-34
24730,11293.852041255,4427,-34
24731,11293.867059207,4442,-34
24732,11293.881911471,4457,-31
24733,11293.921889248,4497,-31
24734,11293.932025360,4507,-31
24735,11293.961902006,4537,-31
24736,11293.982026491,4557,-31
24737,11294.002056944,4577,-28
24738,11294.032098096,4607,-29
24739,11294.042029526,4617,-29
24740,11294.081941769,4657,-29
24741,11294.102049176,4677,-29
24742,11294.122065689,4697,-26
24743,11294.127074331,4702,-26
24744,11294.161891769,4737,-27
24745,11294.202056378,4777,-27
24746,11294.207096759,4782,-24
24747,11294.212079989,4787,-24
24748,11294.247107613,4822,-24
24749,11294.252086162,4827,-21
24750,11294.257070679,4832,-21
24751,11294.267083744,4842,-22
24752,11294.272077109,4847,-23
24753,11294.281912294,4857,-24
24754,11294.327107870,4902,-24
24755,11294.332098199,4907,-24
24756,11294.337065946,4912,-24
24757,11294.342016666,4917,-24
24758,11294.352063117,4927,-24
24759,11294.362009927,4937,-21
24760,11294.407093158,4982,-21
24761,11294.412085133,4987,-22
24762,11294.417126543,4992,-22
24763,11294.427093621,5002,-22
24764,11294.442059002,5017,-22
24765,11294.452110596,5027,-23
24766,11294.462044135,5037,-24
24767,11294.472060699,5047,-24
24768,11294.482088786,5057,-25
24769,11294.487074794,5062,-26
24770,11294.502076491,5077,-26
24771,11294.512094753,5087,-26
24772,11294.522247530,5097,-26
24773,11294.567064609,5142,-26
24774,11294.602117283,5177,-26
24775,11294.607028137,5182,-26
24776,11294.622050205,5197,-26
24777,11294.627104320,5202,-26
24778,11294.632050668,5207,-23
24779,11294.637132561,5212,-24
24780,11294.642082201,5217,-24
24781,11294.647091718,5222,-25
24782,11294.657060648,5232,-26
24783,11294.662059516,5237,-27
24784,11294.682083487,5257,-27
24785,11294.702056841,5277,-24
24786,11294.712045884,5287,-24
24787,11294.727104475,5302,-24
24788,11294.732104526,5307,-21
24789,11294.737176183,5312,-21
24790,11294.792027983,5367,-21
24791,11294.802044032,5377,-21
24792,11294.807029886,5382,-21
24793,11294.827114609,5402,-21
24794,11294.832061728,5407,-18
24795,11294.837081532,5412,-19
24796,11294.842100257,5417,-20
24797,11294.852088837,5427,-20
24798,11294.862068827,5437,-20
24799,11294.877068981,5452,-20
24800,11294.887092181,5462,-18
24801,11294.897104423,5472,-19
24802,11294.902074022,5477,-20
24803,11294.907100823,5482,-20
24804,11294.922062037,5497,-21
24805,11294.942011882,5517,-21
24806,11294.947096090,5522,-18
24807,11294.962090432,5537,-18
24808,11294.971982201,5547,-18
24809,11294.987039609,5562,-18
24810,11294.997038117,5572,-18
24811,11295.017053755,5592,-18
24812,11295.022064506,5597,-18
24813,11295.032053034,5607,-18
24814,11295.052071399,5627,-19
24815,11295.057100617,5632,-20
24816,11295.062057818,5637,-21
24817,11295.067094804,5642,-22
24818,11295.087131841,5662,-23
24819,11295.092050977,5667,-24
24820,11295.102117541,5677,-25
24821,11295.117073045,5692,-25
24822,11295.122075720,5697,-26
24823,11295.132105967,5707,-27
24824,11295.137042798,5712,-28
24825,11295.147084516,5722,-28
24826,11295.157083384,5732,-28
24827,11295.162080915,5737,-29
24828,11295.197163580,5772,-29
24829,11295.217050514,5792,-29
24830,11295.232037191,5807,-29
24831,11295.247070679,5822,-29
24832,11295.257056584,5832,-29
24833,11295.272062757,5847,-29
24834,11295.277081738,5852,-30
24835,11295.287098713,5862,-31
24836,11295.297088786,5872,-29
24837,11295.302042901,5877,-30
24838,11295.307108641,5882,-31
24839,11295.317108179,5892,-32
24840,11295.322087294,5897,-32
24841,11295.342086625,5917,-32
24842,11295.352091872,5927,-32
24843,11295.357092901,5932,-32
24844,11295.367092695,5942,-33
24845,11295.372050308,5947,-34
24846,11295.382051543,5957,-35
24847,11295.387079938,5962,-35
24848,11295.392025257,5967,-32
24849,11295.451984722,6027,-32
24850,11295.456992181,6032,-29
24851,11295.462032510,6037,-29
24852,11295.467027006,6042,-29
24853,11295.472037602,6047,-29
24854,11295.481906995,6057,-29
24855,11295.527111574,6102,-29
24856,11295.532049794,6107,-30
24857,11295.537094290,6112,-31
24858,11295.542061676,6117,-31
24859,11295.547089454,6122,-31
24860,11295.552109002,6127,-29
24861,11295.557074228,6132,-30
24862,11295.562113220,6137,-31
24863,11295.567108539,6142,-32
24864,11295.577044032,6152,-33
24865,11295.582105246,6157,-34
24866,11295.592089866,6167,-35
24867,11295.602101388,6177,-36
24868,11295.612082767,6187,-33
24869,11295.622063425,6197,-33
24870,11295.637051131,6212,-33
24871,11295.657066409,6232,-33
24872,11295.667066512,6242,-34
24873,11295.677071759,6252,-34
24874,11295.682069495,6257,-34
24875,11295.687116718,6262,-35
24876,11295.697089814,6272,-36
24877,11295.702117592,6277,-34
24878,11295.732117129,6307,-34
24879,11295.742087242,6317,-35
24880,11295.757082150,6332,-35
24881,11295.767073971,6342,-36
24882,11295.777077417,6352,-37
24883,11295.782073971,6357,-38
24884,11295.797118467,6372,-39
24885,11295.802087551,6377,-37
24886,11295.812031687,6387,-37
24887,11295.822059053,6397,-37
24888,11295.827080452,6402,-37
24889,11295.837088991,6412,-37
24890,11295.847097479,6422,-37
24891,11295.857132973,6432,-34
24892,11295.862086368,6437,-34
24893,11295.872011471,6447,-34
24894,11295.882062294,6457,-34
24895,11295.892063477,6467,-34
24896,11295.902063940,6477,-34
24897,11295.912044907,6487,-31
24898,11295.917085751,6492,-31
24899,11295.922082150,6497,-32
24900,11295.927080504,6502,-34
24901,11295.932049382,6507,-35
24902,11295.937056121,6512,-36
24903,11295.942096090,6517,-37
24904,11295.947117798,6522,-38
24905,11295.952079681,6527,-36
24906,11295.957079218,6532,-37
24907,11295.962094032,6537,-38
24908,11295.967071604,6542,-38
24909,11295.972077211,6547,-38
24910,11295.977067078,6552,-39
24911,11295.982070627,6557,-40
24912,11295.987097376,6562,-40
24913,11295.992085956,6567,-41
24914,11295.997100771,6572,-42
24915,11296.002101697,6577,-40
24916,11296.007079218,6582,-41
24917,11296.012104475,6587,-42
24918,11296.017107921,6592,-43
24919,11296.022111162,6597,-44
24920,11296.027090895,6602,-44
24921,11296.032076337,6607,-45
24922,11296.037075205,6612,-46
24923,11296.042082613,6617,-47
24924,11296.047090072,6622,-47
24925,11296.052056790,6627,-44
24926,11296.057041820,6632,-45
24927,11296.062067952,6637,-45
24928,11296.067083539,6642,-45
24929,11296.072060442,6647,-45
24930,11296.077111625,6652,-45
24931,11296.081911111,6657,-45
24932,11296.092040020,6667,-45
24933,11296.121918569,6697,-45
24934,11296.157057510,6732,-45
24935,11296.161906738,6737,-42
24936,11296.167095010,6742,-42
24937,11296.171998816,6747,-42
24938,11296.177054835,6752,-42
24939,11296.187078600,6762,-42
24940,11296.201894444,6777,-39
24941,11296.241934927,6817,-39
24942,11296.252077366,6827,-39
24943,11296.282086368,6857,-39
24944,11296.292030401,6867,-36
24945,11296.302076440,6877,-36
24946,11296.312112551,6887,-36
24947,11296.321897839,6897,-36
24948,11296.332054115,6907,-36
24949,11296.361908590,6937,-36
24950,11296.402058024,6977,-36
24951,11296.412072890,6987,-33
24952,11296.422103189,6997,-33
24953,11296.441910596,7017,-33
24954,11296.481902263,7057,-33
24955,11296.492059876,7067,-33
24956,11296.521903034,7097,-33
24957,11296.527157664,7102,-33
24958,11296.561897942,7137,-30
24959,11296.572059259,7147,-30
24960,11296.577062911,7152,-30
24961,11296.601928703,7177,-31
24962,11296.641975823,7217,-31
24963,11296.651986728,7227,-31
24964,11296.681905967,7257,-31
24965,11296.697091409,7272,-31
24966,11296.721918158,7297,-28
24967,11296.767076954,7342,-28
24968,11296.792044958,7367,-28
24969,11296.797026286,7372,-28
24970,11296.817080967,7392,-28
24971,11296.822039146,7397,-26
24972,11296.827091306,7402,-26
24973,11296.837079989,7412,-26
24974,11296.842098611,7417,-27
24975,11296.852081841,7427,-27
24976,11296.877078343,7452,-27
24977,11296.892060596,7467,-24
24978,11296.897060442,7472,-25
24979,11296.952037808,7527,-25
24980,11296.957049794,7532,-22
24981,11296.962047067,7537,-22
24982,11296.977087037,7552,-22
24983,11297.002104166,7577,-23
24984,11297.007101800,7582,-20
24985,11297.042063683,7617,-21
24986,11297.047098251,7622,-18
24987,11297.072035236,7647,-19
24988,11297.097146759,7672,-20
24989,11297.112173816,7687,-17
24990,11297.132003446,7707,-17
24991,11297.152080195,7727,-17
24992,11297.202068569,7777,-17
24993,11297.212104629,7787,-17
24994,11297.227128497,7802,-17
24995,11297.237098045,7812,-17
24996,11297.247072119,7822,-18
24997,11297.337129269,7912,-15
24998,11297.357091409,7932,-15
24999,11297.362084567,7937,-15
25000,11297.377056790,7952,-16
