index,dsp time,sfn,TX PWR value
38281,11459.352049279,6087,-128
38282,11459.362132253,6097,-129
38283,11459.392116872,6127,-130
38284,11459.402078703,6137,-131
38285,11459.412131687,6147,-132
38286,11459.432070987,6167,-133
38287,11459.452090123,6187,-135
38288,11459.472128395,6207,-135
38289,11459.482142386,6217,-135
38290,11459.492062962,6227,-136
38291,11459.502099331,6237,-136
38292,11459.507100308,6242,-134
38293,11459.517092335,6252,-135
38294,11459.537131224,6272,-136
38295,11459.547097788,6282,-137
38296,11459.557051748,6292,-135
38297,11459.562109670,6297,-136
38298,11459.572112962,6307,-137
38299,11459.582140895,6317,-137
38300,11459.587097582,6322,-138
38301,11459.597087962,6332,-139
38302,11459.602147530,6337,-140
38303,11459.622106790,6357,-140
38304,11459.632165534,6367,-141
38305,11459.652126903,6387,-142
38306,11459.657093878,6392,-140
38307,11459.662179681,6397,-140
38308,11459.672083899,6407,-140
38309,11459.687053034,6422,-140
38310,11459.697075051,6432,-141
38311,11459.702065432,6437,-141
38312,11459.707141358,6442,-139
38313,11459.712138683,6447,-140
38314,11459.717093467,6452,-141
38315,11459.722128960,6457,-142
38316,11459.727137757,6462,-143
38317,11459.732097479,6467,-144
38318,11459.737085751,6472,-145
38319,11459.742113168,6477,-145
38320,11459.747100771,6482,-145
38321,11459.752116255,6487,-146
38322,11459.757092181,6492,-144
38323,11459.762112242,6497,-144
38324,11459.767075977,6502,-145
38325,11459.772103395,6507,-146
38326,11459.777053600,6512,-146
38327,11459.782103446,6517,-146
38328,11459.787085545,6522,-146
38329,11459.792097582,6527,-146
38330,11459.797077006,6532,-147
38331,11459.802105092,6537,-147
38332,11459.807091512,6542,-144
38333,11459.841987397,6577,-145
38334,11459.852078755,6587,-145
38335,11459.881924845,6617,-145
38336,11459.887135236,6622,-141
38337,11459.897095421,6632,-141
38338,11459.907099074,6642,-141
38339,11459.917112860,6652,-138
38340,11459.921962345,6657,-139
38341,11459.932078292,6667,-139
38342,11459.961949228,6697,-139
38343,11460.001942181,6737,-139
38344,11460.012067078,6747,-140
38345,11460.022104835,6757,-139
38346,11460.027101234,6762,-139
38347,11460.032088888,6767,-139
38348,11460.037062242,6772,-139
38349,11460.042146604,6777,-139
38350,11460.047113528,6782,-136
38351,11460.081978137,6817,-137
38352,11460.092038940,6827,-137
38353,11460.121919393,6857,-137
38354,11460.137114351,6872,-133
38355,11460.147122273,6882,-133
38356,11460.157100565,6892,-133
38357,11460.161953755,6897,-134
38358,11460.167106687,6902,-130
38359,11460.172055195,6907,-131
38360,11460.201950874,6937,-131
38361,11460.241940123,6977,-131
38362,11460.252057818,6987,-131
38363,11460.257078652,6992,-127
38364,11460.267084619,7002,-127
38365,11460.277087962,7012,-127
38366,11460.281948868,7017,-128
38367,11460.287090432,7022,-124
38368,11460.321951851,7057,-125
38369,11460.332073199,7067,-125
38370,11460.361953292,7097,-125
38371,11460.382132818,7117,-121
38372,11460.401957664,7137,-122
38373,11460.412093827,7147,-122
38374,11460.441961111,7177,-122
38375,11460.481937705,7217,-122
38376,11460.492107921,7227,-122
38377,11460.502099228,7237,-121
38378,11460.521942952,7257,-122
38379,11460.562111574,7297,-118
38380,11460.582081584,7317,-118
38381,11460.587086831,7322,-118
38382,11460.601905555,7337,-119
38383,11460.622154629,7357,-115
38384,11460.627083950,7362,-116
38385,11460.632084825,7367,-117
38386,11460.641973199,7377,-117
38387,11460.662081790,7397,-113
38388,11460.667094135,7402,-114
38389,11460.672076131,7407,-114
38390,11460.682124742,7417,-114
38391,11460.702112602,7437,-114
38392,11460.707116460,7442,-112
38393,11460.712103086,7447,-113
38394,11460.732096862,7467,-115
38395,11460.757107870,7492,-112
38396,11460.762095987,7497,-112
38397,11460.772138014,7507,-112
38398,11460.782057561,7517,-112
38399,11460.787086985,7522,-112
38400,11460.797081172,7532,-112
38401,11460.802123662,7537,-112
38402,11460.812091923,7547,-114
38403,11460.822107818,7557,-113
38404,11460.832087397,7567,-114
38405,11460.837067798,7572,-114
38406,11460.842090637,7577,-114
38407,11460.857067232,7592,-111
38408,11460.872088425,7607,-111
38409,11460.877060288,7612,-112
38410,11460.882097839,7617,-112
38411,11460.902050977,7637,-112
38412,11460.907065792,7642,-109
38413,11460.937125514,7672,-109
38414,11460.942146707,7677,-110
38415,11460.947125154,7682,-109
38416,11460.961903497,7697,-110
38417,11460.982119084,7717,-106
38418,11460.987072170,7722,-107
38419,11460.992046913,7727,-107
38420,11461.017099639,7752,-105
38421,11461.022094547,7757,-105
38422,11461.042123251,7777,-105
38423,11461.047108590,7782,-105
38424,11461.062110288,7797,-102
38425,11461.072077674,7807,-102
38426,11461.077089917,7812,-102
38427,11461.087104989,7822,-103
38428,11461.102125925,7837,-103
38429,11461.112054732,7847,-101
38430,11461.117085236,7852,-101
38431,11461.127109413,7862,-101
38432,11461.132112757,7867,-102
38433,11461.142043209,7877,-101
38434,11461.162122016,7897,-101
38435,11461.167085236,7902,-101
38436,11461.177068312,7912,-102
38437,11461.202077829,7937,-102
38438,11461.232106481,7967,-102
38439,11461.252113786,7987,-103
38440,11461.257079578,7992,-104
38441,11461.282145010,8017,-104
38442,11461.302099022,8037,-104
38443,11461.307073919,8042,-104
38444,11461.312104320,8047,-105
38445,11461.317055401,8052,-105
38446,11461.321922273,8057,-106
38447,11461.347113683,8082,-106
38448,11461.357093467,8092,-107
38449,11461.367099845,8102,-108
38450,11461.397116460,8132,-109
38451,11461.402119907,8137,-109
38452,11461.432130298,8167,-110
38453,11461.462105246,8197,-110
38454,11461.482120730,8217,-110
38455,11461.487081944,8222,-111
38456,11461.497080041,8232,-112
38457,11461.507114043,8242,-110
38458,11461.522133127,8257,-111
38459,11461.552137242,8287,-112
38460,11461.557113991,8292,-110
38461,11461.567088477,8302,-110
38462,11461.577079835,8312,-111
38463,11461.587102211,8322,-112
38464,11461.592058847,8327,-112
38465,11461.602056327,8337,-112
38466,11461.607072582,8342,-109
38467,11461.622047427,8357,-109
38468,11461.637083333,8372,-109
38469,11461.642060236,8377,-109
38470,11461.647115637,8382,-110
38471,11461.672064917,8407,-110
38472,11461.682051697,8417,-110
38473,11461.687095781,8422,-111
38474,11461.697120781,8432,-111
38475,11461.707111265,8442,-108
38476,11461.712094804,8447,-109
38477,11461.727131327,8462,-109
38478,11461.732115329,8467,-110
38479,11461.752102057,8487,-111
38480,11461.767089094,8502,-112
38481,11461.772089711,8507,-113
38482,11461.782104526,8517,-112
38483,11461.797087242,8532,-113
38484,11461.807110648,8542,-111
38485,11461.812049537,8547,-112
38486,11461.822072788,8557,-112
38487,11461.832046090,8567,-113
38488,11461.847114094,8582,-114
38489,11461.852094393,8587,-115
38490,11461.857087191,8592,-112
38491,11461.867073045,8602,-112
38492,11461.877080452,8612,-113
38493,11461.887130761,8622,-114
38494,11461.892074125,8627,-115
38495,11461.907126337,8642,-113
38496,11461.917082561,8652,-113
38497,11461.922073765,8657,-113
38498,11461.942079578,8677,-113
38499,11461.947077211,8682,-113
38500,11461.962105298,8697,-110
38501,11461.967093209,8702,-110
38502,11461.977093775,8712,-110
38503,11461.992116100,8727,-110
38504,11462.007103497,8742,-108
38505,11462.012054115,8747,-109
38506,11462.032111265,8767,-109
38507,11462.042099742,8777,-109
38508,11462.047145267,8782,-109
38509,11462.062105555,8797,-109
38510,11462.072115432,8807,-110
38511,11462.082114866,8817,-110
38512,11462.092117798,8827,-112
38513,11462.102101800,8837,-111
38514,11462.122065226,8857,-111
38515,11462.127077211,8862,-111
38516,11462.137122427,8872,-111
38517,11462.147129835,8882,-112
38518,11462.162099022,8897,-112
38519,11462.177086574,8912,-113
38520,11462.187154989,8922,-114
38521,11462.192114866,8927,-114
38522,11462.207094855,8942,-111
38523,11462.212111419,8947,-112
38524,11462.217065637,8952,-113
38525,11462.232087654,8967,-113
38526,11462.242074074,8977,-113
38527,11462.252081378,8987,-114
38528,11462.262121039,8997,-113
38529,11462.272113631,9007,-114
38530,11462.282083384,9017,-114
38531,11462.297105658,9032,-114
38532,11462.307122016,9042,-112
38533,11462.317073251,9052,-113
38534,11462.327111831,9062,-113
38535,11462.332088528,9067,-114
38536,11462.337078034,9072,-114
38537,11462.347092283,9082,-114
38538,11462.352147479,9087,-114
38539,11462.362101903,9097,-115
38540,11462.377061985,9112,-115
38541,11462.382060133,9117,-115
38542,11462.387068569,9122,-115
38543,11462.412053652,9147,-116
38544,11462.422052932,9157,-115
38545,11462.442057304,9177,-115
38546,11462.447077160,9182,-115
38547,11462.477059567,9212,-115
38548,11462.487106172,9222,-115
38549,11462.497136625,9232,-115
38550,11462.502106532,9237,-115
38551,11462.512137962,9247,-115
38552,11462.527114403,9262,-115
38553,11462.532110802,9267,-115
38554,11462.552054578,9287,-116
38555,11462.557111779,9292,-117
38556,11462.567082407,9302,-115
38557,11462.577104372,9312,-115
38558,11462.582099485,9317,-115
38559,11462.587119341,9322,-116
38560,11462.592081018,9327,-117
38561,11462.622082767,9357,-114
38562,11462.627023096,9362,-114
38563,11462.647096810,9382,-115
38564,11462.652082561,9387,-116
38565,11462.662098816,9397,-115
38566,11462.672112037,9407,-113
38567,11462.677070936,9412,-113
38568,11462.687094701,9422,-113
38569,11462.692107767,9427,-113
38570,11462.702069701,9437,-113
38571,11462.722102726,9457,-113
38572,11462.727082458,9462,-114
38573,11462.737120113,9472,-115
38574,11462.742100102,9477,-115
38575,11462.747118621,9482,-115
38576,11462.752093055,9487,-116
38577,11462.767121553,9502,-113
38578,11462.777102263,9512,-114
38579,11462.792050771,9527,-115
38580,11462.802139248,9537,-116
38581,11462.807132407,9542,-117
38582,11462.817093878,9552,-115
38583,11462.832071039,9567,-115
38584,11462.842076748,9577,-115
38585,11462.847148251,9582,-115
38586,11462.862168518,9597,-115
38587,11462.877029681,9612,-115
38588,11462.892054629,9627,-116
38589,11462.897055452,9632,-115
38590,11462.902100668,9637,-115
38591,11462.907111574,9642,-116
38592,11462.927051131,9662,-116
38593,11462.932079526,9667,-116
38594,11462.942089506,9677,-116
38595,11462.962101954,9697,-116
38596,11462.967153755,9702,-113
38597,11462.972082098,9707,-114
38598,11462.982120833,9717,-113
38599,11462.992140432,9727,-114
38600,11462.997091718,9732,-115
38601,11463.007112448,9742,-116
38602,11463.012111419,9747,-117
38603,11463.027097479,9762,-118
38604,11463.037100308,9772,-118
38605,11463.047094804,9782,-118
38606,11463.052102572,9787,-120
38607,11463.062081069,9797,-119
38608,11463.072055298,9807,-120
38609,11463.087094650,9822,-120
38610,11463.097085236,9832,-121
38611,11463.107102674,9842,-122
38612,11463.122102726,9857,-123
38613,11463.137077263,9872,-124
38614,11463.142131378,9877,-124
38615,11463.152077829,9887,-125
38616,11463.162112705,9897,-125
38617,11463.172132921,9907,-123
38618,11463.182046141,9917,-123
38619,11463.197109362,9932,-124
38620,11463.207106790,9942,-124
38621,11463.212105709,9947,-126
38622,11463.222126748,9957,-125
38623,11463.232104372,9967,-126
38624,11463.247090637,9982,-126
38625,11463.252080041,9987,-127
38626,11463.262109516,9997,-127
38627,11463.272073148,10007,-128
38628,11463.282110596,10017,-128
38629,11463.292093364,10027,-129
38630,11463.302125154,10037,-128
38631,11463.312138374,10047,-129
38632,11463.322134207,10057,-130
38633,11463.327102057,10062,-131
38634,11463.337068312,10072,-132
38635,11463.342110802,10077,-132
38636,11463.352117335,10087,-133
38637,11463.357105246,10092,-134
38638,11463.367090432,10102,-132
38639,11463.372078395,10107,-134
38640,11463.382107921,10117,-133
38641,11463.387073199,10122,-134
38642,11463.397132510,10132,-134
38643,11463.407173919,10142,-134
38644,11463.417061316,10152,-131
38645,11463.447091409,10182,-132
38646,11463.452054578,10187,-134
38647,11463.462133127,10197,-133
38648,11463.472116718,10207,-133
38649,11463.482059053,10217,-133
38650,11463.492088631,10227,-133
38651,11463.502093878,10237,-133
38652,11463.512052314,7,-134
38653,11463.522110030,17,-134
38654,11463.532120679,27,-136
38655,11463.537071965,32,-136
38656,11463.542093518,37,-137
38657,11463.552090997,47,-138
38658,11463.567117386,62,-136
38659,11463.577088991,72,-137
38660,11463.587117335,82,-138
38661,11463.617119135,112,-136
38662,11463.622097067,117,-136
38663,11463.632097016,127,-137
38664,11463.647112088,142,-138
38665,11463.652106738,147,-139
38666,11463.662168569,157,-140
38667,11463.677080041,172,-140
38668,11463.687089609,182,-140
38669,11463.697091100,192,-141
38670,11463.702092129,197,-141
38671,11463.707119701,202,-142
38672,11463.727089506,222,-142
38673,11463.732091872,227,-142
38674,11463.737096553,232,-143
38675,11463.742081224,237,-143
38676,11463.747071244,242,-144
38677,11463.752075462,247,-145
38678,11463.757077623,252,-146
38679,11463.762132458,257,-147
38680,11463.767128600,262,-145
38681,11463.772095113,267,-147
38682,11463.777060390,272,-147
38683,11463.782074074,277,-147
38684,11463.787073199,282,-148
38685,11463.792104320,287,-149
38686,11463.797068415,292,-149
38687,11463.802134413,297,-149
38688,11463.807134979,302,-150
38689,11463.812100051,307,-151
38690,11463.817112757,312,-149
38691,11463.822114351,317,-149
38692,11463.827106532,322,-150
38693,11463.832123251,327,-151
38694,11463.837131841,332,-151
38695,11463.842076080,337,-151
38696,11463.847103137,342,-151
38697,11463.857078497,352,-151
38698,11463.867097530,362,-149
38699,11463.882115534,377,-150
38700,11463.887085288,382,-151
38701,11463.897102109,392,-151
38702,11463.922093672,417,-151
38703,11463.942110339,437,-151
38704,11463.952130915,447,-152
38705,11463.957075257,452,-152
38706,11463.967107355,462,-153
38707,11463.972117489,467,-153
38708,11463.982192283,477,-153
38709,11463.992106944,487,-153
38710,11464.007091666,502,-153
38711,11464.012147788,507,-154
38712,11464.022100771,517,-153
38713,11464.032080864,527,-153
38714,11464.047089094,542,-153
38715,11464.052064043,547,-153
38716,11464.062099125,557,-153
38717,11464.082098919,577,-153
38718,11464.102119084,597,-153
38719,11464.112085905,607,-153
38720,11464.122086574,617,-153
38721,11464.127120576,622,-151
38722,11464.137060699,632,-152
38723,11464.142136882,637,-152
38724,11464.152133436,647,-153
38725,11464.172088374,667,-154
38726,11464.192099897,687,-153
38727,11464.217100720,712,-153
38728,11464.227039351,722,-153
38729,11464.242122890,737,-153
38730,11464.262068724,757,-153
38731,11464.272118518,767,-153
38732,11464.287123713,782,-151
38733,11464.307091615,802,-152
38734,11464.312100462,807,-153
38735,11464.322070524,817,-153
38736,11464.327068672,822,-153
38737,11464.337090586,832,-151
38738,11464.342090483,837,-151
38739,11464.362103703,857,-152
38740,11464.372150720,867,-153
38741,11464.382085905,877,-153
38742,11464.412054063,907,-154
38743,11464.422114866,917,-153
38744,11464.442086419,937,-153
38745,11464.447133539,942,-153
38746,11464.457099074,952,-153
38747,11464.477128755,972,-153
38748,11464.487107098,982,-151
38749,11464.497069187,992,-152
38750,11464.507125514,1002,-153
38751,11464.517058590,1012,-153
38752,11464.527067129,1022,-153
38753,11464.537095216,1032,-151
38754,11464.547106069,1042,-151
38755,11464.567117849,1062,-152
38756,11464.577102263,1072,-153
38757,11464.597111625,1092,-153
38758,11464.607119444,1102,-153
38759,11464.622060185,1117,-153
38760,11464.627138014,1122,-153
38761,11464.632129681,1127,-153
38762,11464.637097170,1132,-151
38763,11464.642106069,1137,-152
38764,11464.647110699,1142,-153
38765,11464.652082510,1147,-154
38766,11464.657079372,1152,-153
38767,11464.662151646,1157,-153
38768,11464.667109053,1162,-153
38769,11464.672136831,1167,-153
38770,11464.677085751,1172,-153
38771,11464.682083539,1177,-153
38772,11464.687130401,1182,-151
38773,11464.692109876,1187,-152
38774,11464.697096656,1192,-152
38775,11464.702108384,1197,-152
38776,11464.707095833,1202,-153
38777,11464.712065483,1207,-153
38778,11464.717116923,1212,-153
38779,11464.722117283,1217,-153
38780,11464.727109927,1222,-153
38781,11464.732119958,1227,-154
38782,11464.737079938,1232,-150
38783,11464.742052057,1237,-150
38784,11464.747090946,1242,-150
38785,11464.752101286,1247,-151
38786,11464.757097633,1252,-152
38787,11464.762108024,1257,-151
38788,11464.767147582,1262,-151
38789,11464.777050617,1272,-151
38790,11464.801939146,1297,-152
38791,11464.812077057,1307,-152
38792,11464.841936522,1337,-152
38793,11464.857135699,1352,-149
38794,11464.867110133,1362,-149
38795,11464.877093672,1372,-146
38796,11464.881932921,1377,-146
38797,11464.887117335,1382,-146
38798,11464.892036213,1387,-146
38799,11464.921919958,1417,-146
38800,11464.961922479,1457,-146
38801,11464.972037654,1467,-146
38802,11464.982061419,1477,-142
38803,11464.992066460,1487,-142
38804,11465.002152520,1497,-142
38805,11465.012064557,1507,-142
38806,11465.041940792,1537,-143
38807,11465.052105967,1547,-143
38808,11465.081931018,1577,-143
38809,11465.102120421,1597,-140
38810,11465.112108384,1607,-140
38811,11465.122079372,1617,-139
38812,11465.132064814,1627,-140
